who,source_id,species,ref_abb,locality,start_year,year,end_year,nests_total,nests_hatched,nests_predated,nests_abandoned,nests_infertile,nests_failed_other_cause,nests_unknown_fate,nests_total_failed,prop_hatched,prop_predated,daily_survival_rate,ds_lwr,ds_upr,daily_predation_rate,dp_lwr,dp_upr,overall_nest_success,os_lwr,os_upr,overall_predation_rate,op_lwr,op_upr,uncertainty,exposure_days,estimation_method,nest_exposure_interval,nest_search_frequency,nest_check_frequency,when_most_nests_found,incubation_period,egg_laying_period,incubation+laying_period,study_anomaly,comments,nest level data in 'nests',Data quality
eweiser,132,Calidris_minutilla,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2012,2014,1,1,0,0,,0,6,,,,,,,,,,,,,,,,,21,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_vociferus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2012,2014,2,0,2,0,,0,1,,,,,,,,,,,,,,,,,13,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Numenius_phaeopus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2012,2014,3,0,3,0,,0,6,,,,,,,,,,,,,,,,,9,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2012,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,14,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2013,2014,9,8,0,1,,0,2,,,,,,,,,,,,,,,,,72,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_minutilla,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2013,2014,5,5,0,0,,0,2,,,,,,,,,,,,,,,,,70,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Limosa_haemastica,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2013,2014,1,0,1,0,,0,2,,,,,,,,,,,,,,,,,6,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Numenius_phaeopus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2013,2014,8,6,1,1,,0,11,,,,,,,,,,,,,,,,,122,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_lobatus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2013,2014,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,6,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2014,2014,7,1,5,1,,0,2,,,,,,,,,,,,,,,,,31,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_minutilla,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2014,2014,4,1,3,0,,0,7,,,,,,,,,,,,,,,,,23.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2014,2014,3,0,3,0,,0,2,,,,,,,,,,,,,,,,,9,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Limosa_haemastica,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2014,2014,2,2,0,0,,0,0,,,,,,,,,,,,,,,,,24,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Numenius_phaeopus,Arctic Shorebird Demographics Network 2016,"Burntpoint Creek, Ontario",2012,2014,2014,8,1,6,1,,0,1,,,,,,,,,,,,,,,,,38.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2005,2014,7,2,3,0,,2,7,,,,,,,,,,,,,,,,,45,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2005,2014,19,3,16,0,,0,7,,,,,,,,,,,,,,,,,119,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2005,2014,4,1,3,0,,0,1,,,,,,,,,,,,,,,,,21,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2006,2014,24,3,18,1,,2,1,,,,,,,,,,,,,,,,,146,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2006,2014,14,1,11,2,,0,1,,,,,,,,,,,,,,,,,73,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_melanotos,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2006,2014,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,2.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2006,2014,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,9.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2006,2014,2,0,2,0,,0,2,,,,,,,,,,,,,,,,,9.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2007,2014,6,5,1,0,,0,2,,,,,,,,,,,,,,,,,114,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2007,2014,4,2,1,1,,0,2,,,,,,,,,,,,,,,,,55,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2007,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,13,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2007,2014,3,0,3,0,,0,0,,,,,,,,,,,,,,,,,18,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2008,2014,7,6,1,0,,0,0,,,,,,,,,,,,,,,,,76,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2008,2014,2,1,0,1,,0,0,,,,,,,,,,,,,,,,,15.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2008,2014,2,2,0,0,,0,0,,,,,,,,,,,,,,,,,19,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2008,2014,14,11,3,0,,0,0,,,,,,,,,,,,,,,,,166,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2008,2014,3,3,0,0,,0,0,,,,,,,,,,,,,,,,,63,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2009,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,22.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2009,2014,9,9,0,0,,0,2,,,,,,,,,,,,,,,,,123,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2009,2014,3,3,0,0,,0,0,,,,,,,,,,,,,,,,,51,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2009,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,14,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2010,2014,17,12,5,0,,0,0,,,,,,,,,,,,,,,,,231.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2010,2014,18,14,4,0,,0,0,,,,,,,,,,,,,,,,,267.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_melanotos,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2010,2014,4,3,0,0,,1,0,,,,,,,,,,,,,,,,,62,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2010,2014,20,15,4,1,,0,6,,,,,,,,,,,,,,,,,353,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2011,2014,20,18,1,1,,0,0,,,,,,,,,,,,,,,,,318,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2011,2014,2,0,1,0,,1,0,,,,,,,,,,,,,,,,,7.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2011,2014,1,1,0,0,,0,2,,,,,,,,,,,,,,,,,15,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2011,2014,21,12,5,1,,3,4,,,,,,,,,,,,,,,,,260,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2011,2014,3,1,2,0,,0,1,,,,,,,,,,,,,,,,,13.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2012,2014,28,4,24,0,,0,4,,,,,,,,,,,,,,,,,196,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2012,2014,2,0,2,0,,0,0,,,,,,,,,,,,,,,,,15.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_hiaticula,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2012,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,8.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2012,2014,16,0,16,0,,0,6,,,,,,,,,,,,,,,,,80.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2012,2014,3,1,2,0,,0,0,,,,,,,,,,,,,,,,,16.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,15,3,10,0,,2,2,,,,,,,,,,,,,,,,,130.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,5,2,3,0,,0,2,,,,,,,,,,,,,,,,,48,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_melanotos,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,4,0,3,1,,0,0,,,,,,,,,,,,,,,,,14.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_hiaticula,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,2,2,0,0,,0,0,,,,,,,,,,,,,,,,,35,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,30,0,30,0,,0,1,,,,,,,,,,,,,,,,,159,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2013,2014,4,0,4,0,,0,0,,,,,,,,,,,,,,,,,27,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,8.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_bairdii,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,22,16,6,0,,0,3,,,,,,,,,,,,,,,,,270,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_melanotos,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,15,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_subruficollis,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,1,1,0,0,,0,1,,,,,,,,,,,,,,,,,1,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_hiaticula,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,11,11,0,0,,0,1,,,,,,,,,,,,,,,,,131,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,Bylot Island,2005,2014,2014,43,15,27,0,,1,10,,,,,,,,,,,,,,,,,387,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
